id_aluno,idade_aluno_2020,fase_2020,turma_2020,ponto_virada_2020,pedra_2020,ian_2020,ida_2020,ieg_2020,iaa_2020,ips_2020,ipp_2020,ipv_2020,inde_2020,instituicao_ensino_aluno_2020,anos_pm_2020,inde_conceito_2020,destaque_ieg_2020,destaque_ida_2020,destaque_ipv_2020
pm-473,10,1,E,Não,Ametista,5.0,10.0,7.7,9.500020000000001,6.875,6.875,7.222216666666665,7.809445333333334,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-474,10,1,H,Não,Ametista,5.0,9.5,8.3,9.500020000000001,7.5,7.291666666666667,7.72222,8.033612666666667,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-476,17,7,B,Não,Ametista,10.0,7.166666666666667,9.1,8.33334,6.25,7.8125,8.041665,8.101250333333333,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-477,12,2,L,Não,Quartzo,5.0,2.75,5.9,9.000020000000001,5.0,7.5,7.055553333333332,5.791112666666667,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-478,14,2,G,Não,Ágata,5.0,2.0,9.3,9.500020000000001,7.5,7.291666666666667,6.944439999999998,6.578056666666668,Escola Pública,0,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-482,12,2,E,Não,Ametista,5.0,8.0,9.6,10.000020000000001,7.5,9.166666666666666,8.277776666666668,8.342224,Escola Pública,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-483,11,2,E,Não,Ametista,10.0,8.0,9.6,9.500020000000001,5.0,7.708333333333334,8.16667,8.374169333333333,Rede Decisão/União,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-484,18,8,A,,Quartzo,10.0,7.8,0.0,9.58335,3.125,0.0,0.0,5.703335,FIAP,4,D,Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.,Ponto a melhorar em 2021: As suas notas na Faculdade.,
pm-486,12,2,B,Não,Quartzo,5.0,0.5,9.0,9.000020000000001,5.0,5.625,7.5,5.862502000000001,Escola Pública,1,D,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-487,8,0,G,Não,Topázio,10.0,10.0,10.0,9.500020000000001,7.5,7.8125,6.49999,8.78125,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-488,13,3,R,Não,Ágata,10.0,5.666666666666667,4.2,10.000020000000001,6.875,7.291666666666667,5.611103333333335,6.512222666666668,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-490,14,3,B,Não,Ametista,5.0,8.666666666666666,8.5,9.58335,6.875,7.65625,8.29167,8.003127333333333,Rede Decisão/União,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-491,10,1,F,Não,Ágata,5.0,10.0,2.3,8.500020000000001,7.5,7.1875,6.91666,6.662084,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-492,17,7,A,Não,Ametista,10.0,5.833333333333333,8.1,6.66666,7.5,7.65625,8.166665,7.602290666666668,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-495,19,8,A,,Ametista,10.0,8.4,10.0,7.91667,7.5,0.0,0.0,8.651667,FIAP,1,B,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,
pm-496,11,3,B,Não,Topázio,10.0,7.666666666666667,9.5,10.000020000000001,7.5,7.96875,8.5416725,8.688544833333335,Rede Decisão/União,2,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-499,11,1,B,Não,Ametista,5.0,9.0,8.7,9.500020000000001,10.0,7.1875,8.0,8.308752,Rede Decisão/União,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-500,16,6,A,Não,Ametista,10.0,4.833333333333333,8.5,9.16668,7.5,7.96875,8.208335,7.771876666666667,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-502,13,4,L,Não,Ametista,10.0,6.666666666666667,8.5,8.75001,7.5,8.541666666666666,8.333333333333334,8.179167666666668,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-503,8,0,B,Não,Ágata,10.0,5.75,10.0,9.000020000000001,7.5,2.5,5.916675,7.233337000000001,Escola Pública,0,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-506,7,0,A,Não,Topázio,10.0,10.0,10.0,8.500020000000001,7.5,7.5,7.166665,8.783335000000001,Escola Pública,0,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-507,13,3,E,Não,Ametista,10.0,7.666666666666667,8.8,9.58335,5.0,8.125,7.222219999999999,8.008612333333332,Escola Pública,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-509,17,7,A,Sim,Ametista,10.0,6.333333333333333,9.5,7.91667,7.5,7.65625,8.7083375,8.215626166666667,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-512,14,3,C,Sim,Ametista,5.0,8.333333333333334,10.0,8.75001,4.375,9.791666666666666,9.222226666666666,8.302779666666668,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-513,9,1,G,Não,Topázio,10.0,10.0,9.4,7.4166799999999995,7.5,8.125,7.75,8.734168,Escola Pública,0,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-515,14,5,G,Não,Ametista,10.0,6.333333333333333,9.1,6.66666,6.875,7.96875,6.41666,7.521039666666667,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-517,15,5,B,Não,Ágata,10.0,6.333333333333333,3.1,9.16668,7.5,8.333333333333334,7.833336666666668,6.953335333333333,Escola Pública,0,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-518,16,6,A,Não,Ametista,10.0,7.333333333333333,9.2,8.75001,7.5,7.96875,7.9583325,8.320209166666666,Rede Decisão/União,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-520,10,2,N,Sim,Ametista,10.0,6.0,9.6,7.4166799999999995,6.25,8.75,9.05556,8.17278,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-521,10,1,E,Não,Topázio,5.0,10.0,8.5,8.500020000000001,10.0,8.75,8.611113333333334,8.647224666666666,Escola Pública,2,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-522,11,1,A,Não,Ametista,5.0,6.5,9.3,8.500020000000001,7.5,7.1875,7.583335,7.495419,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-524,9,0,F,Não,Ametista,5.0,9.5,10.0,9.000020000000001,7.5,8.125,7.5,8.362502000000001,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-527,16,5,F,Sim,Ametista,5.0,6.666666666666667,8.5,9.16668,6.875,8.90625,9.375007500000002,7.903127833333334,Rede Decisão/União,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-530,10,1,M,Não,Quartzo,5.0,0.0,3.3,9.000020000000001,7.5,7.1875,7.58333,5.045418000000001,Escola Pública,0,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-531,16,4,A,Sim,Ametista,5.0,5.0,9.8,8.33334,7.5,7.916666666666668,8.72223,7.579446666666667,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-533,13,2,C,Não,Quartzo,5.0,0.0,6.7,9.500020000000001,6.875,7.916666666666668,6.833326666666666,5.635834000000001,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-534,11,0,H,Não,Ametista,5.0,10.0,10.0,9.000020000000001,6.25,7.8125,7.5,8.306252,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-535,14,1,M,Não,Ágata,2.5,7.5,8.5,9.000020000000001,5.625,5.625,7.416665,6.958335,Escola Pública,1,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-540,12,1,G,Não,Ametista,5.0,7.0,8.1,8.500020000000001,7.5,8.125,7.75,7.482502,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-541,13,3,F,Sim,Topázio,10.0,9.666666666666666,9.9,9.16668,6.875,7.916666666666667,8.944446666666666,9.098057333333333,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-544,12,2,R,Não,Ágata,5.0,5.5,7.6,9.500020000000001,3.75,7.5,7.555549999999998,6.706112,Escola Pública,1,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-545,10,1,J,Não,Ágata,5.0,5.0,6.9,8.500020000000001,7.5,7.291666666666667,7.666666666666666,6.742502000000001,Escola Pública,0,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-546,18,5,L,Não,Quartzo,2.5,4.666666666666667,5.4,8.33335,3.125,5.416666666666667,4.888896666666667,4.928614333333334,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-547,14,4,L,Não,Ágata,10.0,6.0,6.6,8.33334,5.0,8.333333333333332,7.944450000000002,7.275557333333333,Escola Pública,2,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-549,13,3,M,Não,Quartzo,10.0,0.0,1.7,7.50001,4.375,7.96875,6.2916625,4.5827085,Escola Pública,3,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-552,12,2,P,Não,Quartzo,5.0,3.0,8.7,0.0,6.875,7.916666666666668,7.055553333333332,5.7302773333333334,Escola Pública,1,D,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-555,10,1,J,Não,Ametista,5.0,7.5,9.5,8.500020000000001,7.5,7.5,7.833333333333333,7.816668666666667,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-557,12,2,M,Não,Ametista,5.0,7.5,8.5,9.500020000000001,6.25,8.4375,7.916665,7.702085,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-559,12,2,H,Não,Quartzo,5.0,4.0,4.3,8.500020000000001,7.5,6.5625,7.249995,5.866251,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-560,10,1,N,Não,Ágata,5.0,7.5,5.3,8.91668,7.5,6.875,7.333333333333333,6.8558346666666665,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-561,13,3,F,Não,Quartzo,10.0,1.1666666666666667,5.5,7.5,7.5,8.125,6.833326666666666,6.0124986666666675,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-562,9,2,L,Não,Ametista,10.0,6.25,9.7,8.000020000000001,7.5,9.166666666666666,8.500003333333334,8.356669333333334,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-564,13,3,A,Não,Ametista,10.0,9.0,4.0,9.58335,5.0,7.96875,7.1666675,7.288543499999999,Escola Pública,1,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-568,15,3,F,Não,Ametista,5.0,7.333333333333333,9.7,8.33334,7.5,8.125,7.111103333333333,7.724721333333334,Escola Pública,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-569,8,0,B,Sim,Topázio,10.0,10.0,10.0,9.500020000000001,7.5,7.5,8.91667,9.233336,Escola Pública,0,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-570,11,1,R,Não,Ametista,5.0,10.0,6.3,9.000020000000001,7.5,7.5,7.61111,7.682224000000001,Escola Pública,1,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-574,16,5,G,Não,Ametista,5.0,7.666666666666667,8.4,9.58335,6.875,8.125,7.33333,7.638334333333334,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-577,10,1,K,Não,Quartzo,5.0,0.0,5.0,7.50002,7.5,7.291666666666667,7.833333333333333,5.295835333333334,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-579,10,2,H,Sim,Ametista,10.0,6.5,8.5,9.000020000000001,6.25,5.0,9.083335,7.841669,Escola Pública,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
