id_aluno,idade_aluno_2020,fase_2022,turma_2022,ponto_virada_2022,pedra_2022,ian_2022,ida_2022,ieg_2022,iaa_2022,ips_2022,ipp_2022,ipv_2022,inde_2022,cg_2022,cf_2022,ct_2022,destaque_ieg_2022,destaque_ida_2022,destaque_ipv_2022,nota_port_2022,nota_mat_2022,nota_ing_2022,rec_ava_1_2022,rec_ava_2_2022,rec_ava_3_2022,rec_ava_4_2022,indicado_bolsa_2022,nivel_ideal_2022,ano_ingresso_2022,bolsista_2022,qtd_aval_2022
pm-863,,0.0,D,Não,Topázio,10.0,9.416666666666668,9.19047619047619,10.00002,8.125,5.625,7.916665,8.679763571428571,16.0,1.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.566666666666666,9.266666666666667,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-864,,2.0,Q,Não,Ametista,5.0,8.5,8.754578754578755,8.000020000000001,7.5,6.458333333333334,7.666663333333332,7.680083750915751,240.0,40.0,3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,10.0,,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-865,,1.0,K,Não,Ágata,5.0,4.583333333333334,7.389473684210527,7.50002,7.5,6.041666666666667,6.277776666666666,6.254285403508773,694.0,168.0,11.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,6.166666666666667,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2021,Não,3.0
pm-866,8,1.0,A,Sim,Topázio,5.0,9.583333333333332,9.72943722943723,7.50002,7.5,6.875,9.33334,8.416724112554114,45.0,6.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.666666666666666,9.5,,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,Não,Fase 2 (5º e 6º ano),2019,Sim,3.0
pm-868,,0.0,D,Não,Ametista,5.0,6.916666666666666,8.888499025341131,9.50002,8.125,5.625,7.916665,7.569368138401559,285.0,80.0,7.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,6.833333333333333,,Promovido de Fase,Promovido de Fase,,,Não,Fase 1 (4º ano),2021,Não,2.0
pm-869,,1.0,P,Não,Ágata,5.0,4.75,8.351851851851851,9.000020000000001,7.5,6.041666666666667,6.777776666666666,6.730094370370371,577.0,141.0,11.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.5,7.0,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-870,,2.0,L,Sim,Topázio,5.0,8.0,10.0,10.00002,7.5,6.666666666666666,9.555566666666666,8.427782,43.0,4.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,10.0,,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-872,12,3.0,K,Não,Quartzo,5.0,4.333333333333333,5.727513227513228,7.08333,5.625,7.1875,5.12499,5.526750312169312,788.0,118.0,16.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.666666666666667,6.0,3.333333333333333,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Fase 4 (9º ano),2017,Não,4.0
pm-876,,0.0,U,Não,Ametista,5.0,7.166666666666666,9.217024041585445,9.50002,7.5,5.0,7.16666,7.410072141650422,356.0,107.0,7.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.333333333333333,7.0,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 1 (4º ano),2022,Não,2.0
pm-877,12,3.0,M,Não,Ágata,5.0,4.75,6.607954545454545,7.91667,7.5,7.03125,5.2083225,6.05804740909091,717.0,100.0,12.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2.833333333333333,6.666666666666667,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não,Fase 4 (9º ano),2019,Não,4.0
pm-879,,1.0,G,Não,Ágata,5.0,5.5,8.833333333333332,9.50002,5.0,3.75,7.166665,6.625001666666667,617.0,149.0,7.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.0,,Mantido na Fase atual,Promovido de Fase,,,Não,Fase 2 (5º e 6º ano),2022,Não,2.0
pm-881,,1.0,E,Não,Ametista,5.0,7.833333333333333,9.848484848484848,9.50002,7.5,6.875,8.166670000000002,8.057199636363638,132.0,31.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.666666666666666,7.0,,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,,Sim,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-882,,1.0,N,Não,Ametista,5.0,9.166666666666668,7.570145903479236,9.50002,7.5,5.625,7.333333333333333,7.576531180695848,282.0,76.0,3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.333333333333334,9.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-883,,1.0,E,Não,Ametista,10.0,5.5,9.666666666666666,9.50002,7.5,6.25,7.166663333333332,7.791668,203.0,49.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,7.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 1 (4º ano),2022,Não,3.0
pm-884,,5.0,B,Não,Quartzo,2.5,4.9,5.995438453159041,6.66668,7.5,4.583333333333333,6.16667,5.537423023965141,787.0,53.0,16.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,6.166666666666667,3.533333333333333,Promovido de Fase,Mantido na Fase atual,Alocado em Fase anterior,,Não,Fase 8 (Universitários),2021,Não,3.0
pm-885,,1.0,L,Não,Ametista,5.0,8.833333333333332,9.04876926616057,9.000020000000001,7.5,6.25,8.333336666666668,8.018089853232116,136.0,34.0,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,9.666666666666666,,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Sim,Fase 2 (5º e 6º ano),2021,Não,3.0
pm-886,7,1.0,M,Não,Topázio,10.0,7.25,9.666666666666666,9.50002,7.5,6.25,6.888883333333333,8.086112,120.0,27.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.833333333333333,6.666666666666667,,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Não,Fase 1 (4º ano),2020,Não,3.0
pm-887,,1.0,A,Não,Quartzo,10.0,0.0,7.222222222222222,9.000020000000001,7.5,4.583333333333333,6.499996666666666,5.852779111111111,743.0,176.0,12.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,0.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 1 (4º ano),2022,Não,3.0
pm-889,12,3.0,A,Não,Ametista,10.0,6.555555555555556,8.513866737550948,8.33334,7.5,7.34375,7.4999975,7.831592958621301,192.0,29.0,7.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,5.666666666666667,8.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Fase 3 (7º e 8º ano),2019,Não,4.0
pm-891,,1.0,D,Não,Ametista,10.0,6.5,10.0,8.500020000000001,7.5,6.25,7.5,8.025002,135.0,33.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,8.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 1 (4º ano),2022,Não,3.0
pm-893,,2.0,P,Não,Quartzo,10.0,3.5,7.000000000000001,0.0,7.5,6.458333333333334,5.55556,5.606945333333334,773.0,144.0,10.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.0,0.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-895,,0.0,D,Não,Ametista,10.0,5.666666666666666,9.761904761904765,9.50002,8.125,5.625,7.66666,7.944048285714286,158.0,43.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,6.333333333333333,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-896,,2.0,U,Não,Ametista,5.0,5.833333333333334,9.184904601571269,8.500020000000001,7.5,5.624999999999999,7.666670000000001,7.199483586980921,430.0,63.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.333333333333333,8.333333333333334,,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-900,,3.0,B,Não,Ametista,5.0,6.5,7.312949493298463,7.91667,7.5,7.65625,7.54166,7.078213898659693,462.0,58.0,7.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,7.166666666666667,6.333333333333333,Promovido de Fase,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não,Fase 5 (1º EM),2021,Não,4.0
pm-901,,1.0,J,Não,Ágata,5.0,3.75,5.843045843045843,8.500020000000001,7.5,6.041666666666667,7.222223333333333,6.067222501942502,715.0,171.0,15.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,7.5,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-902,8,0.0,B,Não,Ametista,5.0,7.416666666666666,8.765931923826662,9.50002,7.5,5.3125,7.749995,7.517770718098665,302.0,85.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,6.833333333333333,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 2 (5º e 6º ano),2019,Não,2.0
pm-903,8,2.0,L,Não,Topázio,10.0,7.5,9.382716049382717,8.000020000000001,7.5,6.041666666666667,8.222226666666666,8.175157209876545,93.0,12.0,3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.5,8.5,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2020,Sim,3.0
pm-905,,0.0,F,Sim,Ametista,5.0,9.1,6.65204678362573,9.50002,7.5,6.25,8.416665,7.658744356725147,252.0,69.0,4.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.1,9.1,,Promovido de Fase,Mantido na Fase atual,,,Não,Fase 2 (5º e 6º ano),2021,Não,2.0
pm-909,12,2.0,I,Não,Ágata,5.0,4.5,8.54812337421033,7.916679999999999,5.625,6.458333333333334,7.722223333333334,6.654070674842067,605.0,101.0,8.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.5,5.5,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 4 (9º ano),2019,Não,3.0
pm-910,16,7.0,A,Não,Quartzo,5.0,2.966666666666666,4.16078431372549,9.16668,5.0,7.03125,6.388886666666666,5.323060529411764,799.0,19.0,11.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.833333333333333,2.533333333333333,4.533333333333333,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Fase 8 (Universitários),2016,Não,4.0
pm-911,15,4.0,A,Não,Quartzo,2.5,5.0,7.675756420035596,4.58334,5.0,5.78125,6.1249925,5.54660878400712,784.0,72.0,15.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,5.833333333333333,6.166666666666667,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Fase 7 (3º EM),2019,Não,4.0
pm-913,,3.0,D,Não,Ágata,10.0,6.488888888888888,8.083333333333334,0.0,7.5,7.96875,7.833335,7.027986444444445,479.0,60.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.833333333333333,6.833333333333333,5.8,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Sim,Fase 3 (7º e 8º ano),2022,Não,4.0
pm-914,,2.0,B,Não,Ágata,5.0,6.583333333333334,6.746201329534664,9.000020000000001,7.5,6.25,7.500003333333334,6.940909599240267,511.0,77.0,7.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.5,7.666666666666667,,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não,Fase 4 (9º ano),2021,Não,3.0
pm-915,,2.0,M,Não,Ágata,10.0,4.666666666666667,6.152637485970819,7.916679999999999,7.5,6.041666666666667,6.44444,6.598583497194165,627.0,109.0,8.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.666666666666667,5.666666666666667,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-916,13,5.0,L,Sim,Topázio,10.0,8.511111111111111,10.0,8.75001,9.375,9.0625,9.666675,9.354308222222222,2.0,2.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.433333333333334,8.166666666666666,8.933333333333334,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Não,Fase 5 (1º EM),2017,Sim,4.0
pm-918,,4.0,B,Não,Ametista,5.0,7.111111111111112,8.54728317659352,8.75001,7.5,8.125,7.75,7.619179857540927,266.0,21.0,2.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,7.166666666666667,9.166666666666666,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Fase 5 (1º EM),2022,Não,4.0
